Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,78.730003,78.860001,77.709999,77.830002,77.193581,314100
2021-01-04,78.830002,78.910004,75.870003,75.949997,75.328949,418000
2021-01-05,75.870003,76.129997,74.250000,74.730003,74.118927,586600
2021-01-06,74.830002,77.029999,74.830002,76.459999,75.834778,800000
2021-01-07,77.919998,80.690002,77.620003,80.540001,79.881416,769900
2021-01-08,80.360001,81.580002,80.099998,81.529999,80.863319,1298000
2021-01-11,81.010002,82.120003,80.589996,80.830002,80.169044,1244500
2021-01-12,80.750000,80.849998,79.650002,79.709999,79.058205,394800
2021-01-13,79.589996,80.610001,79.300003,80.269997,79.613617,468400
2021-01-14,79.940002,81.730003,79.940002,81.150002,80.486427,578100
2021-01-15,81.550003,81.760002,79.970001,80.070000,79.415260,367800
2021-01-18,80.269997,80.860001,79.699997,80.139999,79.484688,109100
2021-01-19,79.089996,80.150002,77.930000,78.680000,78.036629,557800
2021-01-20,78.599998,78.809998,77.410004,77.480003,76.846443,386300
2021-01-21,77.480003,77.550003,76.080002,76.519997,75.894287,529700
2021-01-22,76.419998,76.970001,76.360001,76.440002,75.814941,362800
2021-01-25,76.400002,76.400002,74.900002,75.290001,74.674347,413000
2021-01-26,75.570000,76.139999,74.379997,75.849998,75.229767,348600
2021-01-27,75.580002,75.580002,72.330002,73.209999,72.611351,733600
2021-01-28,73.879997,75.540001,73.080002,75.000000,74.386719,467800
2021-01-29,74.010002,74.430000,72.699997,73.760002,73.156860,766100
2021-02-01,74.489998,76.099998,73.699997,75.949997,75.328949,377500
2021-02-02,76.160004,77.970001,76.160004,77.480003,76.846443,510000
2021-02-03,77.470001,78.300003,76.680000,76.849998,76.221588,690500
2021-02-04,77.480003,77.480003,76.349998,76.349998,75.725677,441600
2021-02-05,77.230003,77.230003,76.059998,76.120003,75.497559,371200
2021-02-08,76.300003,76.769997,75.580002,76.309998,75.686005,392600
2021-02-09,76.639999,76.949997,76.230003,76.379997,75.755432,392600
2021-02-10,76.290001,76.389999,75.330002,76.300003,75.676086,480400
2021-02-11,75.000000,75.910004,72.559998,75.099998,74.485901,1564500
2021-02-12,73.510002,75.080002,72.540001,75.029999,74.416473,950100
2021-02-16,75.040001,76.000000,74.760002,75.400002,74.783447,673800
2021-02-17,75.260002,75.669998,74.489998,75.480003,74.862793,394100
2021-02-18,75.209999,77.250000,74.750000,76.760002,76.132324,378300
2021-02-19,76.760002,77.239998,76.160004,76.919998,76.291016,542000
2021-02-22,76.650002,77.919998,76.410004,76.639999,76.013306,947400
2021-02-23,76.849998,76.919998,74.980003,75.510002,74.892548,743200
2021-02-24,75.610001,77.720001,75.199997,77.589996,76.955536,668200
2021-02-25,77.699997,78.470001,76.489998,77.570000,76.935699,652400
2021-02-26,78.000000,78.040001,76.169998,76.330002,75.705841,838500
2021-03-01,76.760002,77.830002,76.550003,77.660004,77.024971,368500
2021-03-02,78.599998,79.980003,76.989998,78.970001,78.324257,592800
2021-03-03,79.000000,81.650002,78.360001,80.790001,80.129372,933300
2021-03-04,81.089996,81.500000,78.690002,79.360001,78.711067,672600
2021-03-05,79.110001,79.510002,77.790001,79.059998,78.413513,778500
2021-03-08,79.160004,83.250000,79.099998,82.370003,81.696457,2847400
2021-03-09,82.669998,82.779999,80.239998,81.000000,80.337654,470300
2021-03-10,80.790001,82.029999,80.449997,80.900002,80.238472,334300
2021-03-11,79.660004,81.059998,79.660004,79.849998,79.197060,436200
2021-03-12,79.879997,80.279999,78.820000,79.180000,78.532539,471800
2021-03-15,79.589996,80.019997,79.019997,79.910004,79.256569,414100
2021-03-16,80.150002,80.150002,78.599998,79.540001,78.889595,474200
2021-03-17,79.570000,81.339996,78.860001,80.510002,79.851662,468000
2021-03-18,80.910004,80.949997,79.699997,79.830002,79.177223,922600
2021-03-19,79.870003,81.660004,79.470001,81.080002,80.417000,3956900
2021-03-22,80.669998,81.050003,80.019997,80.309998,80.309998,748400
2021-03-23,81.000000,82.230003,80.480003,81.809998,81.809998,501500
2021-03-24,82.000000,83.400002,81.849998,82.389999,82.389999,404000
2021-03-25,82.720001,84.290001,81.660004,84.099998,84.099998,573200
2021-03-26,83.730003,85.500000,83.440002,85.389999,85.389999,377000
2021-03-29,84.970001,86.209999,83.629997,83.709999,83.709999,551700
2021-03-30,83.660004,83.760002,82.849998,82.930000,82.930000,375600
2021-03-31,82.790001,83.220001,81.650002,81.730003,81.730003,506700
2021-04-01,81.930000,82.230003,81.199997,82.180000,82.180000,1752100
2021-04-05,82.629997,82.889999,81.550003,82.010002,82.010002,240200
2021-04-06,82.190002,83.180000,81.930000,82.800003,82.800003,190200
2021-04-07,83.269997,84.620003,82.839996,83.970001,83.970001,1680500
2021-04-08,83.849998,84.080002,82.779999,83.440002,83.440002,1438800
2021-04-09,83.050003,83.690002,82.379997,83.690002,83.690002,382000
2021-04-12,83.989998,84.570000,83.610001,84.080002,84.080002,498400
2021-04-13,84.169998,84.599998,83.180000,83.260002,83.260002,628700
2021-04-14,83.389999,83.389999,82.029999,82.199997,82.199997,341500
2021-04-15,82.389999,82.639999,81.169998,82.250000,82.250000,424100
2021-04-16,82.150002,83.019997,81.760002,82.849998,82.849998,545500
2021-04-19,83.300003,83.839996,82.820000,83.019997,83.019997,1075000
2021-04-20,82.589996,83.410004,81.959999,83.309998,83.309998,595500
2021-04-21,83.150002,83.699997,82.050003,82.489998,82.489998,408400
2021-04-22,82.760002,83.480003,82.559998,83.239998,83.239998,618500
2021-04-23,83.150002,83.239998,82.080002,82.629997,82.629997,411100
2021-04-26,82.760002,83.050003,82.059998,82.309998,82.309998,457700
2021-04-27,82.169998,83.309998,82.099998,82.860001,82.860001,358600
2021-04-28,82.940002,83.550003,82.750000,82.849998,82.849998,299500
2021-04-29,83.239998,84.269997,82.930000,83.209999,83.209999,504300
2021-04-30,82.989998,86.269997,82.919998,84.410004,84.410004,647300
2021-05-03,85.139999,87.320000,85.000000,86.480003,86.480003,479500
2021-05-04,86.669998,86.750000,85.355003,85.970001,85.970001,237400
2021-05-05,86.089996,86.089996,84.379997,84.690002,84.690002,345300
2021-05-06,85.550003,85.730003,82.529999,83.529999,83.529999,566600
2021-05-07,83.790001,84.650002,83.699997,84.379997,84.379997,327000
2021-05-10,84.040001,84.250000,83.459999,83.550003,83.550003,1933500
2021-05-11,82.959999,83.129997,81.459999,82.320000,82.320000,589600
2021-05-12,82.000000,82.000000,80.970001,81.220001,81.220001,683600
2021-05-13,81.269997,81.879997,80.910004,81.220001,81.220001,430700
2021-05-14,81.370003,82.230003,80.620003,81.949997,81.949997,462500
2021-05-17,81.779999,81.779999,80.809998,81.470001,81.470001,364000
2021-05-18,81.269997,82.290001,80.949997,81.589996,81.589996,366300
2021-05-19,80.629997,82.209999,80.389999,82.169998,82.169998,374100
2021-05-20,82.190002,82.959999,82.169998,82.779999,82.779999,768600
2021-05-21,83.010002,83.059998,82.160004,82.199997,82.199997,321600
2021-05-25,82.410004,82.570000,81.900002,82.120003,82.120003,786400
2021-05-26,82.440002,83.260002,81.790001,83.010002,83.010002,515600
2021-05-27,83.290001,83.900002,82.730003,83.730003,83.730003,1257100
2021-05-28,84.000000,84.559998,83.839996,84.250000,84.250000,358900
2021-05-31,84.570000,84.620003,83.010002,83.290001,83.290001,235000
2021-06-01,84.070000,85.150002,84.059998,85.050003,85.050003,795000
2021-06-02,85.330002,85.330002,83.750000,83.879997,83.879997,368100
2021-06-03,83.949997,84.489998,83.290001,83.629997,83.629997,518200
2021-06-04,83.599998,83.879997,83.099998,83.500000,83.500000,260700
2021-06-07,83.690002,83.809998,82.800003,82.970001,82.970001,438700
2021-06-08,83.099998,83.580002,82.879997,83.099998,83.099998,727100
2021-06-09,82.940002,83.040001,81.980003,82.050003,82.050003,439000
2021-06-10,82.529999,82.529999,80.500000,82.059998,82.059998,958700
2021-06-11,82.199997,82.980003,81.820000,82.809998,82.809998,295000
2021-06-14,82.989998,83.180000,82.370003,82.599998,82.599998,511600
2021-06-15,83.059998,83.519997,82.910004,83.370003,83.370003,370600
2021-06-16,83.269997,83.860001,82.910004,83.760002,83.760002,373600
2021-06-17,84.330002,85.430000,83.570000,83.940002,83.940002,338000
2021-06-18,83.470001,83.500000,82.290001,82.300003,82.300003,1452100
2021-06-21,82.279999,82.949997,81.980003,82.250000,82.250000,2096700
2021-06-22,81.809998,81.900002,80.540001,81.059998,81.059998,499100
2021-06-23,81.029999,81.029999,79.779999,80.180000,80.180000,606500
2021-06-24,80.180000,80.660004,79.860001,80.209999,80.209999,513200
2021-06-25,80.059998,80.489998,79.720001,80.050003,80.050003,355300
2021-06-28,80.660004,80.709999,78.709999,79.500000,79.500000,2592500
2021-06-29,79.699997,80.019997,79.260002,79.839996,79.839996,303600
2021-06-30,79.809998,80.070000,79.209999,79.870003,79.870003,583400
2021-07-02,80.739998,81.040001,79.459999,79.879997,79.879997,461600
2021-07-05,80.010002,80.190002,79.769997,79.870003,79.870003,62700
2021-07-06,79.889999,80.349998,79.269997,80.239998,80.239998,544500
2021-07-07,80.040001,80.680000,79.589996,80.629997,80.629997,571200
2021-07-08,80.070000,80.290001,79.430000,79.870003,79.870003,468100
2021-07-09,80.209999,80.610001,79.900002,80.099998,80.099998,349700
2021-07-12,79.849998,80.419998,79.800003,80.180000,80.180000,480800
2021-07-13,80.339996,80.620003,79.930000,80.070000,80.070000,310400
2021-07-14,79.760002,80.150002,79.660004,79.919998,79.919998,614200
2021-07-15,79.849998,80.470001,79.250000,80.430000,80.430000,282400
2021-07-16,80.599998,80.730003,79.455002,79.559998,79.559998,445000
2021-07-19,79.330002,79.330002,78.019997,78.379997,78.379997,477000
2021-07-20,78.629997,79.930000,78.540001,79.550003,79.550003,324900
2021-07-21,79.889999,80.750000,79.430000,79.930000,79.930000,338000
2021-07-22,79.309998,81.709999,79.309998,81.599998,81.599998,338700
2021-07-23,82.050003,83.449997,82.050003,82.800003,82.800003,514200
2021-07-26,82.889999,82.900002,81.580002,82.019997,82.019997,218400
2021-07-27,81.699997,82.080002,81.440002,81.750000,81.750000,627800
2021-07-28,81.500000,82.000000,80.540001,80.690002,80.690002,277700
2021-07-29,80.510002,81.300003,80.209999,80.739998,80.739998,261300
2021-07-30,82.879997,85.300003,81.980003,85.120003,85.120003,873800
2021-08-03,82.680000,83.809998,82.680000,83.279999,83.279999,441800
2021-08-04,83.379997,83.379997,81.849998,82.000000,82.000000,721900
2021-08-05,80.000000,80.300003,78.790001,79.879997,79.879997,789300
2021-08-06,80.750000,80.959999,79.739998,79.930000,79.930000,379500
2021-08-09,79.860001,80.290001,79.150002,79.620003,79.620003,377200
2021-08-10,80.120003,81.129997,79.680000,80.949997,80.949997,400000
2021-08-11,81.070000,81.800003,80.559998,81.160004,81.160004,267800
2021-08-12,80.940002,81.870003,80.480003,81.580002,81.580002,1065600
2021-08-13,81.879997,82.120003,81.199997,81.739998,81.739998,287000
2021-08-16,81.709999,82.269997,81.589996,81.970001,81.970001,352000
2021-08-17,81.930000,81.949997,81.029999,81.620003,81.620003,413300
2021-08-18,81.639999,81.730003,80.930000,80.959999,80.959999,358600
2021-08-19,81.000000,81.230003,80.080002,80.449997,80.449997,232000
2021-08-20,80.360001,80.809998,80.099998,80.320000,80.320000,452200
2021-08-23,80.360001,80.650002,79.629997,80.470001,80.470001,675000
2021-08-24,80.190002,80.980003,80.190002,80.529999,80.529999,390800
2021-08-25,80.760002,81.059998,80.529999,80.769997,80.769997,268500
2021-08-26,81.949997,82.110001,81.110001,81.339996,81.339996,465300
2021-08-27,81.400002,81.650002,80.949997,81.500000,81.500000,725300
2021-08-30,81.279999,81.279999,80.580002,80.629997,80.629997,237600
2021-08-31,80.639999,81.720001,80.529999,81.059998,81.059998,505500
2021-09-01,81.250000,81.639999,80.769997,81.610001,81.610001,340600
2021-09-02,81.940002,81.989998,81.180000,81.199997,81.199997,258900
2021-09-03,81.199997,81.199997,80.309998,80.540001,80.540001,364900
2021-09-07,80.680000,81.620003,80.260002,80.760002,80.760002,538500
2021-09-08,80.900002,82.050003,80.690002,81.599998,81.599998,276200
2021-09-09,81.489998,82.019997,81.000000,81.529999,81.529999,333200
2021-09-10,81.580002,83.089996,81.209999,82.410004,82.410004,473700
2021-09-13,82.730003,82.959999,82.000000,82.330002,82.330002,1697900
2021-09-14,82.059998,82.519997,81.290001,82.010002,82.010002,1668600
2021-09-15,81.919998,81.940002,80.790001,80.830002,80.830002,2657000
2021-09-16,80.889999,80.949997,79.949997,80.010002,80.010002,2254500
2021-09-17,79.010002,80.500000,79.010002,80.129997,80.129997,3233200
2021-09-20,78.459999,79.580002,78.019997,79.000000,79.000000,1217600
2021-09-21,79.410004,80.300003,79.209999,79.809998,79.809998,2583800
2021-09-22,80.129997,80.870003,79.800003,80.169998,80.169998,606300
2021-09-23,80.160004,80.160004,79.360001,79.559998,79.559998,3286300
2021-09-24,79.650002,80.000000,79.010002,79.019997,79.019997,551100
2021-09-27,79.199997,79.910004,78.754997,79.629997,79.629997,323200
2021-09-28,79.300003,79.449997,77.739998,78.029999,78.029999,2029300
2021-09-29,78.190002,79.050003,78.099998,78.629997,78.629997,472900
2021-09-30,78.519997,78.690002,77.550003,77.599998,77.599998,1014400
2021-10-01,77.980003,78.860001,77.440002,78.720001,78.720001,448700
2021-10-04,78.239998,78.470001,77.730003,77.949997,77.949997,476800
2021-10-05,78.120003,78.190002,77.300003,77.620003,77.620003,469200
2021-10-06,77.160004,77.360001,75.449997,76.449997,76.449997,765900
2021-10-07,76.889999,78.050003,76.889999,77.480003,77.480003,427700
2021-10-08,77.379997,78.089996,77.120003,77.589996,77.589996,433900
2021-10-12,77.230003,77.389999,76.480003,76.519997,76.519997,396400
2021-10-13,76.480003,76.480003,75.019997,75.919998,75.919998,479000
2021-10-14,76.220001,76.705002,75.870003,76.370003,76.370003,403500
2021-10-15,76.699997,76.790001,75.910004,75.980003,75.980003,394600
2021-10-18,75.980003,76.480003,75.220001,75.430000,75.430000,554900
2021-10-19,75.260002,75.669998,75.050003,75.540001,75.540001,404600
2021-10-20,75.580002,75.760002,74.800003,75.150002,75.150002,612000
2021-10-21,75.040001,76.459999,75.040001,76.120003,76.120003,479100
2021-10-22,75.739998,76.650002,75.550003,76.589996,76.589996,352400
2021-10-25,76.500000,76.680000,72.529999,72.879997,72.879997,1224100
2021-10-26,72.449997,73.099998,71.339996,71.440002,71.440002,1077100
2021-10-27,71.629997,72.070000,69.870003,69.919998,69.919998,1112600
2021-10-28,70.010002,70.500000,69.419998,70.129997,70.129997,915100
2021-10-29,69.699997,70.464996,69.699997,70.070000,70.070000,650600
2021-11-01,70.360001,71.269997,70.000000,71.239998,71.239998,816400
2021-11-02,71.430000,71.449997,70.559998,71.089996,71.089996,418600
2021-11-03,70.949997,72.269997,70.900002,72.019997,72.019997,540100
2021-11-04,72.250000,72.550003,71.680000,71.800003,71.800003,585600
2021-11-05,72.320000,74.080002,72.320000,73.930000,73.930000,738400
2021-11-08,74.660004,74.660004,73.250000,73.720001,73.720001,532700
2021-11-09,73.739998,73.910004,72.279999,72.290001,72.290001,602700
2021-11-10,72.290001,72.379997,71.709999,72.059998,72.059998,363700
2021-11-11,71.750000,72.589996,71.370003,71.720001,71.720001,523300
2021-11-12,72.080002,72.459999,71.519997,71.750000,71.750000,477100
2021-11-15,73.000000,73.309998,72.360001,73.089996,73.089996,531300
2021-11-16,73.099998,73.400002,72.230003,72.309998,72.309998,471000
2021-11-17,71.919998,73.320000,71.809998,72.949997,72.949997,532700
2021-11-18,72.900002,73.220001,71.610001,71.669998,71.669998,452300
2021-11-19,71.500000,72.449997,71.099998,72.389999,72.389999,407300
2021-11-22,72.610001,74.070000,72.239998,73.699997,73.699997,814300
2021-11-23,73.839996,74.709999,73.589996,74.120003,74.120003,789200
2021-11-24,74.129997,74.519997,73.720001,74.360001,74.360001,337000
2021-11-25,74.510002,75.250000,74.099998,75.050003,75.050003,248200
2021-11-26,73.500000,74.250000,73.000000,73.650002,73.650002,641000
2021-11-29,74.309998,74.889999,72.949997,72.959999,72.959999,617000
2021-11-30,72.510002,73.029999,71.470001,71.470001,71.470001,1320300
2021-12-01,71.480003,72.169998,69.519997,69.660004,69.660004,1113700
2021-12-02,69.949997,72.610001,69.949997,71.790001,71.790001,1000400
2021-12-03,71.769997,72.900002,71.160004,72.010002,72.010002,632400
2021-12-06,72.660004,74.760002,72.419998,73.379997,73.379997,974500
2021-12-07,75.000000,76.480003,74.500000,75.919998,75.919998,845300
2021-12-08,75.959999,76.309998,75.489998,75.779999,75.779999,545500
2021-12-09,75.559998,76.160004,75.449997,75.500000,75.500000,415400
2021-12-10,75.940002,76.150002,75.230003,75.690002,75.690002,691700
2021-12-13,75.820000,76.309998,74.309998,74.980003,74.980003,4098400
2021-12-14,74.519997,75.370003,74.050003,74.180000,74.180000,3135700
2021-12-15,73.800003,74.449997,72.650002,74.169998,74.169998,956200
2021-12-16,74.290001,75.290001,73.620003,73.769997,73.769997,730400
2021-12-17,73.769997,74.459999,73.089996,74.160004,74.160004,1797900
2021-12-20,72.970001,74.764999,72.879997,74.129997,74.129997,1842700
2021-12-21,74.410004,76.260002,74.300003,75.370003,75.370003,387600
2021-12-22,75.300003,75.964996,74.900002,75.500000,75.500000,1154200
2021-12-23,75.949997,76.199997,75.529999,75.919998,75.919998,283700
2021-12-24,75.949997,75.949997,75.169998,75.360001,75.360001,63500
2021-12-29,76.919998,78.190002,76.900002,77.279999,77.279999,4360500
2021-12-30,77.320000,77.930000,77.040001,77.050003,77.050003,209500
2021-12-31,76.849998,77.000000,76.500000,76.699997,76.699997,206000
2022-01-04,76.930000,77.349998,74.669998,74.720001,74.720001,547500
2022-01-05,75.010002,75.360001,73.860001,73.910004,73.910004,629700
2022-01-06,74.000000,75.059998,73.889999,74.709999,74.709999,525600
2022-01-07,73.940002,74.529999,73.489998,73.690002,73.690002,476000
2022-01-10,73.500000,73.900002,72.699997,73.779999,73.779999,655700
2022-01-11,73.580002,75.464996,73.540001,74.830002,74.830002,744700
2022-01-12,74.690002,74.769997,72.480003,72.930000,72.930000,836100
2022-01-13,72.980003,73.349998,72.269997,72.330002,72.330002,492500
2022-01-14,70.510002,71.940002,70.510002,71.769997,71.769997,494400
2022-01-17,71.410004,72.230003,71.410004,72.099998,72.099998,113400
2022-01-18,71.230003,71.430000,69.919998,70.730003,70.730003,2734300
2022-01-19,70.830002,70.830002,69.830002,70.199997,70.199997,684700
2022-01-20,70.839996,71.199997,70.150002,70.180000,70.180000,559500
2022-01-21,70.050003,71.169998,69.620003,69.709999,69.709999,524900
2022-01-24,69.540001,70.449997,68.169998,70.410004,70.410004,1245300
2022-01-25,69.879997,69.959999,68.339996,68.809998,68.809998,636200
2022-01-26,69.010002,70.470001,68.650002,68.980003,68.980003,944200
2022-01-27,69.550003,69.919998,68.660004,68.809998,68.809998,467100
2022-01-28,68.559998,70.230003,68.269997,70.199997,70.199997,551000
2022-01-31,70.250000,71.139999,69.760002,71.099998,71.099998,680300
2022-02-01,71.230003,71.699997,70.680000,71.650002,71.650002,541100
2022-02-02,71.669998,72.680000,71.370003,72.150002,72.150002,534100
2022-02-03,71.489998,71.900002,70.349998,70.550003,70.550003,504000
2022-02-04,70.599998,71.260002,70.180000,71.089996,71.089996,388700
2022-02-07,71.089996,71.639999,70.610001,70.860001,70.860001,345700
2022-02-08,71.129997,72.059998,70.750000,72.000000,72.000000,432700
2022-02-09,72.620003,73.349998,72.540001,73.220001,73.220001,435500
2022-02-10,72.800003,74.089996,72.559998,73.209999,73.209999,591000
2022-02-11,73.160004,74.120003,72.690002,73.209999,73.209999,401400
2022-02-14,72.949997,73.970001,72.160004,72.690002,72.690002,577900
2022-02-15,74.250000,76.190002,73.540001,75.389999,75.389999,976500
2022-02-16,75.419998,75.629997,73.750000,74.320000,74.320000,754900
2022-02-17,73.910004,73.980003,72.250000,72.419998,72.419998,475800
2022-02-18,72.529999,73.330002,72.209999,72.779999,72.779999,372800
2022-02-22,72.279999,72.930000,71.889999,72.500000,72.500000,744900
2022-02-23,72.849998,72.989998,71.010002,71.080002,71.080002,501900
2022-02-24,70.300003,71.790001,69.650002,71.739998,71.739998,921400
2022-02-25,71.959999,72.599998,70.830002,72.400002,72.400002,435800
2022-02-28,71.500000,71.680000,70.449997,70.949997,70.949997,963200
2022-03-01,70.690002,70.690002,69.250000,69.599998,69.599998,1001000
2022-03-02,69.989998,71.070000,69.820000,70.730003,70.730003,710500
2022-03-03,71.000000,71.010002,69.730003,70.029999,70.029999,420100
2022-03-04,69.650002,70.849998,69.650002,70.620003,70.620003,416100
2022-03-07,70.989998,71.320000,69.500000,69.610001,69.610001,992200
2022-03-08,69.559998,73.720001,69.320000,71.230003,71.230003,930000
2022-03-09,72.489998,74.419998,72.489998,73.430000,73.430000,652900
2022-03-10,73.129997,73.830002,72.279999,73.430000,73.430000,625400
2022-03-11,73.760002,74.050003,71.830002,71.980003,71.980003,654000
2022-03-14,72.059998,72.650002,71.129997,72.029999,72.029999,674400
2022-03-15,72.199997,73.400002,71.610001,71.940002,71.940002,867800
2022-03-16,72.349998,73.339996,71.750000,72.790001,72.790001,878700
2022-03-17,72.260002,73.120003,72.000000,73.050003,73.050003,350700
2022-03-18,72.599998,73.800003,72.110001,73.699997,73.699997,2991000
2022-03-21,73.639999,73.650002,72.430000,73.029999,73.029999,660600
2022-03-22,72.750000,73.480003,72.349998,73.139999,73.139999,617700
2022-03-23,73.010002,73.010002,71.050003,71.070000,71.070000,642600
2022-03-24,71.110001,71.580002,70.599998,71.550003,71.550003,943300
2022-03-25,71.639999,71.830002,71.139999,71.360001,71.360001,274400
2022-03-28,71.389999,71.900002,70.680000,71.360001,71.360001,604700
2022-03-29,72.010002,72.769997,71.970001,72.239998,72.239998,861100
2022-03-30,71.980003,73.040001,71.639999,72.690002,72.690002,578400
2022-03-31,72.919998,73.809998,72.870003,73.040001,73.040001,531200
2022-04-01,73.419998,73.550003,72.160004,72.839996,72.839996,348900
2022-04-04,72.739998,73.980003,72.519997,73.660004,73.660004,602800
2022-04-05,72.940002,73.900002,72.750000,73.389999,73.389999,254400
2022-04-06,72.839996,74.190002,72.150002,74.180000,74.180000,449900
2022-04-07,74.010002,74.620003,73.500000,74.440002,74.440002,510300
2022-04-08,74.470001,75.139999,74.290001,74.360001,74.360001,252500
2022-04-11,74.500000,75.089996,74.150002,74.879997,74.879997,702100
2022-04-12,74.250000,75.400002,74.019997,74.629997,74.629997,448300
2022-04-13,74.589996,75.730003,74.589996,75.339996,75.339996,461700
2022-04-14,75.500000,76.330002,75.260002,76.220001,76.220001,557000
2022-04-18,75.809998,76.709999,75.389999,75.430000,75.430000,324400
2022-04-19,75.330002,76.379997,75.300003,75.980003,75.980003,465800
2022-04-20,76.080002,76.769997,75.690002,76.650002,76.650002,561100
2022-04-21,76.760002,77.129997,76.040001,76.129997,76.129997,509400
2022-04-22,76.449997,76.510002,73.610001,73.680000,73.680000,453500
2022-04-25,73.400002,74.809998,72.900002,74.720001,74.720001,749900
2022-04-26,74.300003,74.580002,73.489998,73.980003,73.980003,922000
2022-04-27,74.000000,74.529999,73.480003,73.959999,73.959999,383200
2022-04-28,74.519997,75.410004,73.550003,74.730003,74.730003,402200
2022-04-29,74.300003,75.209999,73.290001,73.389999,73.389999,597800
2022-05-02,73.260002,74.199997,72.620003,73.330002,73.330002,761500
2022-05-03,75.070000,75.070000,70.769997,70.790001,70.790001,1095800
2022-05-04,70.000000,70.040001,66.870003,69.180000,69.180000,1694400
2022-05-05,68.629997,68.930000,67.379997,68.360001,68.360001,1045600
2022-05-06,68.139999,68.930000,67.419998,67.650002,67.650002,894000
2022-05-09,66.940002,67.599998,66.080002,66.110001,66.110001,702200
2022-05-10,66.820000,67.349998,66.050003,66.419998,66.419998,1053500
2022-05-11,66.400002,66.620003,64.849998,64.930000,64.930000,740500
2022-05-12,64.510002,65.760002,64.349998,65.230003,65.230003,724400
2022-05-13,65.839996,67.260002,65.449997,66.910004,66.910004,676500
2022-05-16,66.769997,66.980003,65.940002,66.500000,66.500000,672900
2022-05-17,67.300003,67.510002,66.250000,66.709999,66.709999,497800
2022-05-18,66.250000,66.309998,65.110001,65.480003,65.480003,430800
2022-05-19,65.029999,65.290001,64.279999,64.410004,64.410004,542900
2022-05-20,64.820000,65.040001,63.450001,64.599998,64.599998,823900
2022-05-24,64.389999,64.620003,63.660000,64.349998,64.349998,931000
2022-05-25,64.300003,65.180000,64.019997,64.230003,64.230003,517600
2022-05-26,64.180000,65.970001,64.169998,64.860001,64.860001,1067200
2022-05-27,65.230003,65.570000,64.620003,65.050003,65.050003,1261300
2022-05-30,65.220001,66.900002,65.220001,66.769997,66.769997,353800
2022-05-31,66.610001,66.860001,65.610001,66.419998,66.419998,2281900
2022-06-01,66.550003,66.620003,65.349998,65.610001,65.610001,367100
2022-06-02,65.480003,66.480003,65.269997,66.470001,66.470001,829800
2022-06-03,65.989998,66.230003,65.500000,65.570000,65.570000,617300
2022-06-06,65.650002,65.830002,65.279999,65.529999,65.529999,865400
2022-06-07,65.050003,65.720001,65.010002,65.489998,65.489998,940400
2022-06-08,65.279999,65.839996,64.949997,65.639999,65.639999,1349800
2022-06-09,65.239998,66.089996,65.010002,65.309998,65.309998,416800
2022-06-10,64.949997,65.059998,63.669998,64.050003,64.050003,863400
2022-06-13,63.049999,63.580002,62.340000,62.430000,62.430000,1705700
2022-06-14,62.590000,63.160000,61.959999,62.020000,62.020000,1256400
2022-06-15,62.369999,63.279999,62.279999,62.709999,62.709999,2682100
2022-06-16,61.549999,62.060001,60.369999,60.720001,60.720001,3030800
2022-06-17,61.430000,62.770000,61.430000,62.270000,62.270000,1671300
2022-06-20,63.220001,63.419998,62.500000,62.750000,62.750000,207600
2022-06-21,62.000000,62.570000,61.549999,62.369999,62.369999,1660700
2022-06-22,62.049999,63.000000,61.770000,62.119999,62.119999,1672800
2022-06-23,62.340000,63.230000,62.040001,63.180000,63.180000,863800
2022-06-24,63.630001,64.410004,63.450001,64.160004,64.160004,688500
2022-06-27,64.320000,64.919998,64.019997,64.790001,64.790001,991300
2022-06-28,64.860001,65.300003,63.150002,63.169998,63.169998,1057800
2022-06-29,63.040001,64.040001,62.810001,64.010002,64.010002,479600
2022-06-30,63.480000,64.589996,63.080002,64.570000,64.570000,698100
2022-07-04,65.080002,66.080002,65.040001,65.760002,65.760002,444500
2022-07-05,65.709999,67.430000,65.709999,67.410004,67.410004,1159300
2022-07-06,67.389999,67.519997,66.589996,66.900002,66.900002,1487600
2022-07-07,66.919998,67.269997,66.540001,67.129997,67.129997,1115300
2022-07-08,67.089996,67.760002,66.750000,67.440002,67.440002,1001400
2022-07-11,67.150002,67.290001,66.800003,67.000000,67.000000,516800
2022-07-12,67.000000,67.550003,66.279999,66.529999,66.529999,333400
2022-07-13,65.650002,67.470001,65.519997,67.129997,67.129997,1091100
2022-07-14,67.120003,67.599998,66.709999,67.070000,67.070000,1339600
2022-07-15,67.610001,68.610001,67.290001,67.910004,67.910004,1385900
2022-07-18,67.959999,68.110001,66.849998,67.019997,67.019997,825400
2022-07-19,67.269997,68.870003,67.209999,68.750000,68.750000,1008400
2022-07-20,68.889999,69.190002,68.279999,68.459999,68.459999,832600
2022-07-21,68.599998,68.720001,67.985001,68.120003,68.120003,352400
2022-07-22,68.139999,68.279999,67.040001,67.269997,67.269997,597100
2022-07-25,67.160004,67.169998,65.480003,65.970001,65.970001,791400
2022-07-26,65.769997,66.110001,65.320000,65.529999,65.529999,684800
2022-07-27,65.930000,67.040001,65.930000,66.690002,66.690002,416500
2022-07-28,66.800003,68.110001,66.589996,68.070000,68.070000,615900
2022-07-29,68.379997,68.830002,67.910004,68.650002,68.650002,425700
